Well,Day,Area (um2),Perimeter (um),Equivalent diameter (um),Equivalent volume (um3),Form factor,Solidity,Eccentricity,Normalized mean intensity,Normalized median intensity,Normalized sum intensity,Normalized upper quartile intensity,Normalized lower quartile intensity,Granularity,Contrast,Dissimilarity,Homogeneity,Energy,Correlation,Angular second moment,Organoid_index,Condition
F01,T10,41925.59155,1166.738263,231.0439809,3632495.84,0.387027818,0.90238744,0.4993357,1.063317622,1.260869565,57497.8371,0.882352941,1.8,1.705248118,21.10779863,3.281911535,0.297185032,0.035884279,0.974573886,0.001296434,30_0,BHB TREAT 2.0
F01,T10,95310.4618,1617.598513,348.3576452,12450798.01,0.45772956,0.932979119,0.432623031,0.542254648,0.565217391,78489.73346,0.470588235,0.8,2.406864369,4.428040609,1.128985,0.643845785,0.120507591,0.990375123,0.014545845,31_0,BHB TREAT 2.0
F01,T10,104087.7982,1688.616083,364.044916,14209737.66,0.458720177,0.958792485,0.325988416,0.476922796,0.52173913,76453.58566,0.364705882,0.8,3.903091777,3.780457465,1.003358729,0.665010789,0.131201792,0.985116403,0.017251897,38_0,BHB TREAT 2.0
F01,T10,39203.87639,1021.871687,223.4187229,3284579.998,0.471787187,0.940341317,0.576857187,1.000629113,1.130434783,51499.37857,0.847058824,1.6,0.734112708,7.951057629,1.977956978,0.419223976,0.045252633,0.992459228,0.002061956,40_0,BHB TREAT 2.0
F01,T10,42327.47996,1033.945723,232.1487052,3684851.125,0.497550073,0.958268106,0.520742681,1.125578491,1.304347826,64519.28468,1,1.68,1.418750674,17.21405066,2.893137874,0.329835398,0.034743409,0.98845175,0.001214879,42_0,BHB TREAT 2.0
F01,T10,61928.24836,1369.046246,280.801522,6521079.898,0.415204855,0.934278745,0.746276922,0.848701949,1.043478261,74388.72584,0.694117647,1.48,0.683610997,4.485627105,1.288161562,0.570488523,0.063686176,0.990302423,0.004073253,43_0,BHB TREAT 2.0
F01,T10,83777.61621,1610.870466,326.6021646,10260731.55,0.405710852,0.897495593,0.591547517,0.556981899,0.652173913,69336.44866,0.447058824,0.96,1.727454284,3.395989859,1.215096633,0.561761513,0.083620606,0.985988666,0.007021853,55_0,BHB TREAT 2.0
F01,T10,94959.78427,1616.886259,347.7161953,12382145.58,0.456447301,0.937490376,0.443112134,0.588203111,0.652173913,85347.09504,0.494117647,0.92,3.251452822,5.703537665,1.503523511,0.527121585,0.07525599,0.987895858,0.005683827,56_0,BHB TREAT 2.0
F01,T10,47383.05938,1225.796717,245.6216297,4364364.099,0.396274434,0.912150328,0.722569953,0.409923083,0.434782609,25985.43418,0.317647059,0.68,2.361056324,3.257111955,1.100914682,0.608649953,0.1236194,0.983495145,0.015328496,61_0,BHB TREAT 2.0
F02,T10,70434.19315,1391.34743,299.4655239,7909729.708,0.45721685,0.942385414,0.525304237,0.686832752,0.717391304,71059.71651,0.590361446,1.083333333,1.512684155,6.318524295,1.609511756,0.507581955,0.077727313,0.990002919,0.006066748,10_0,BHB TREAT 2.0
F02,T10,70678.28967,1488.160137,299.9839885,7950883.213,0.401048191,0.922295154,0.551158616,0.867818283,1.02173913,88026.2797,0.698795181,1.666666667,2.035049432,9.781031006,2.23498412,0.38110483,0.05240913,0.976086321,0.002762013,11_0,BHB TREAT 2.0
F02,T10,41948.20752,1231.987465,231.1062886,3635435.458,0.347304727,0.859428425,0.849557163,1.255594636,1.565217391,67042.47561,1.036144578,2.375,0.985352309,8.608805794,2.177723284,0.374448202,0.039858952,0.988033083,0.001600167,14_0,BHB TREAT 2.0
F02,T10,53399.68761,1172.5791,260.7500603,5221489.411,0.488049961,0.938565149,0.50287918,0.938998246,1.108695652,71000.47434,0.795180723,1.708333333,0.859655221,4.946806943,1.586917545,0.465840132,0.052460682,0.990276906,0.00276908,16_0,BHB TREAT 2.0
F02,T10,41131.17307,1109.549428,228.8445675,3529742.067,0.419843711,0.890124665,0.542644238,1.030266837,1.282608696,55261.45259,0.86746988,1.875,1.593359403,14.07517284,2.776587977,0.318611151,0.037436077,0.977362767,0.001411879,18_0,BHB TREAT 2.0
F02,T10,25997.70888,824.5349145,181.9376569,1773735.84,0.480537008,0.960553613,0.720391034,1.141209998,1.434782609,36501.6018,0.903614458,2.375,1.757709251,15.40595186,2.949215841,0.299437372,0.040321943,0.965457315,0.001644786,19_0,BHB TREAT 2.0
F02,T10,30173.605,895.6922739,196.0056813,2217824.252,0.472627958,0.95226883,0.654152743,1.084395355,1.391304348,40457.70631,0.903614458,2.083333333,1.58589529,13.49177923,2.649785251,0.342472348,0.038979651,0.978682501,0.001531118,23_0,BHB TREAT 2.0
F02,T10,61026.98891,1277.447025,278.7507409,6379244.391,0.46994389,0.95360362,0.299754168,1.133028444,1.369565217,99028.95208,1.036144578,1.791666667,2.188311164,23.29540744,3.373017193,0.30787362,0.031696677,0.98166844,0.001012988,25_0,BHB TREAT 2.0
F02,T10,83849.62338,1655.520435,326.7424923,10273963.1,0.384451791,0.905951843,0.400892465,1.014994079,1.195652174,123909.4621,0.915662651,1.666666667,1.347186557,13.37297269,2.602569246,0.34716638,0.035760381,0.986309424,0.001287166,27_0,BHB TREAT 2.0
F02,T10,30476.1911,963.7180252,196.986019,2251268.835,0.412354357,0.894727202,0.68677123,1.308271458,1.630434783,48508.08912,1.060240964,2.583333333,2.561710355,24.67490625,3.736150172,0.250487678,0.030682197,0.966313344,0.000949768,28_0,BHB TREAT 2.0
F02,T10,86551.06216,1569.984606,331.9642074,10774445.53,0.441256868,0.947193536,0.45501635,0.782617961,0.782608696,101957.9028,0.759036145,0.916666667,2.418702209,9.493629278,1.786735535,0.541157023,0.099326108,0.993243259,0.009882236,32_0,BHB TREAT 2.0
F02,T10,35603.25779,1095.056038,212.9118966,2842633.928,0.373101431,0.871851347,0.716589196,1.324062785,1.608695652,57243.2064,1.096385542,2.541666667,1.836009061,24.64705501,3.620555761,0.266993226,0.030901144,0.971654576,0.000962669,35_0,BHB TREAT 2.0
F02,T10,72208.63706,1775.389032,303.2142678,8210508.379,0.2878803,0.839067579,0.636017134,0.590069482,0.565217391,57118.13575,0.397590361,0.916666667,1.597942959,6.316809451,1.235124094,0.63437606,0.118151353,0.993136956,0.013998927,36_0,BHB TREAT 2.0
F02,T10,22501.07175,831.3654475,169.2609062,1428206.923,0.409099668,0.911223169,0.403847624,0.886289957,1.043478261,21751.32813,0.710843373,1.708333333,2.683195244,6.702524525,1.827594283,0.437731129,0.05839064,0.984127566,0.003426897,44_0,BHB TREAT 2.0
F02,T10,23288.47149,1003.329463,172.1969885,1503826.746,0.290712508,0.812904924,0.922337417,0.658983658,0.782608696,14849.53775,0.518072289,1.25,1.87169438,3.42725774,1.25906389,0.543231163,0.08132688,0.987138349,0.006644463,52_0,BHB TREAT 2.0
F02,T10,87282.05194,1623.342013,333.3631055,10911230.96,0.416212151,0.930748291,0.611587316,0.346390967,0.369565217,45314.17355,0.253012048,0.625,1.84272035,1.321995659,0.595358366,0.759912988,0.209361094,0.993317952,0.043883689,53_0,BHB TREAT 2.0
F02,T10,6584.627042,422.5008223,91.56313416,226090.9085,0.463538625,0.898035879,0.394848216,1.49663488,1.847826087,6438.523253,1.13253012,3.25,3.545138889,12.55338776,2.72329738,0.306555021,0.050358341,0.951555356,0.002552474,9_0,BHB TREAT 2.0
F03,T10,46052.87634,1449.76095,242.1494235,4181879.046,0.275342866,0.832936043,0.601138962,0.86701321,1,48112.29704,0.717647059,1.538461538,1.838784788,9.335115766,2.177781261,0.390584855,0.048788628,0.982869971,0.002394718,11_0,BHB TREAT 1.0
F03,T10,19448.95545,738.2392312,157.3632078,1147706.257,0.448447807,0.933369096,0.763100758,0.31271305,0.367346939,6483.166947,0.247058824,0.538461538,1.28340081,0.366088228,0.315677823,0.847158387,0.204988853,0.995251442,0.042061057,16_0,BHB TREAT 1.0
F03,T10,19515.50359,692.0322504,157.6322014,1153601.922,0.512078991,0.950977287,0.171096711,1.103765373,1.326530612,24109.54704,0.917647059,2.038461538,1.754451405,12.21307173,2.617620131,0.324278417,0.040631392,0.977127158,0.001664791,33_0,BHB TREAT 1.0
F03,T10,22936.23424,952.9711606,170.8897903,1469838.097,0.317374817,0.817864128,0.638523532,0.911057893,0.959183673,21208.51669,0.823529412,1.423076923,2.91311968,6.32870813,1.844458123,0.423553416,0.048828429,0.993855498,0.002396475,34_0,BHB TREAT 1.0
F03,T10,63296.90456,1476.50848,283.8875164,6738450.385,0.36485512,0.84806194,0.402406074,0.37606816,0.428571429,33075.19468,0.294117647,0.692307692,0.766892082,0.567235391,0.394811004,0.81845154,0.203281584,0.992156216,0.041374784,49_0,BHB TREAT 1.0
F03,T10,62911.39323,1283.595321,283.0216841,6676983.173,0.479825049,0.936843124,0.303691596,1.385289599,1.591836735,126004.5566,1.317647059,2.076923077,1.433135267,11.18553932,2.355341941,0.372337463,0.031309265,0.99517624,0.00098757,50_0,BHB TREAT 1.0
F03,T10,39405.08055,1088.412895,223.9913097,3309898.35,0.417998503,0.904051338,0.525623976,0.848732046,0.918367347,42822.77539,0.764705882,1.307692308,1.188565823,6.918810849,1.735524656,0.476210719,0.054803857,0.992585845,0.003017657,53_0,BHB TREAT 1.0
F03,T10,52702.4918,1280.113803,259.0422681,5119564.879,0.404151181,0.900865593,0.324567413,0.535385735,0.510204082,38394.11721,0.470588235,0.769230769,1.222295524,3.766327852,1.21410291,0.580892594,0.109516888,0.993170709,0.012030735,57_0,BHB TREAT 1.0
F03,T10,19005.7344,751.5804044,155.559804,1108698.119,0.422808416,0.910644446,0.710760589,1.005517021,1.204081633,19831.81221,0.823529412,1.923076923,1.591710578,8.140277434,2.142094327,0.372952892,0.047822257,0.980164422,0.002308931,58_0,BHB TREAT 1.0
F04,T10,50815.22799,1169.345006,254.3618638,4847046.038,0.467001647,0.939933644,0.346962593,0.866546969,1,61100.22677,0.771084337,1.333333333,1.895715347,12.67861077,2.396980334,0.395949084,0.050752114,0.985148496,0.002587627,10_0,BHB TREAT 1.0
F04,T10,34352.36062,962.5709572,209.1381935,2694146.491,0.465908831,0.953896127,0.638508602,0.984989875,1.181818182,44119.6665,0.807228916,1.708333333,1.124456027,11.58322795,2.377000217,0.373686079,0.043267116,0.983761353,0.001883837,11_0,BHB TREAT 1.0
F04,T10,27667.39145,894.1176784,187.6891496,1947325.94,0.434899306,0.91649014,0.371434661,1.061238399,1.272727273,34632.45391,0.855421687,1.916666667,1.915482862,11.54318527,2.326204622,0.378397355,0.044594061,0.985009608,0.002000667,13_0,BHB TREAT 1.0
F04,T10,95382.72892,1854.521855,348.4896876,12464961.53,0.348510363,0.919525654,0.583495731,0.347817914,0.386363636,49204.7569,0.253012048,0.625,1.213104986,0.92072368,0.385874395,0.843071665,0.253189817,0.991653971,0.064150312,14_0,BHB TREAT 1.0
F04,T10,3227.585052,291.9951328,64.10529558,77589.48516,0.475703487,0.893365952,0.673623313,0.947201332,1.090909091,895.105259,0.746987952,1.75,20,4.643181369,1.596873328,0.456123771,0.086584307,0.993587559,0.007527289,17_0,BHB TREAT 1.0
F04,T10,58330.2293,1215.274545,272.5222094,5961106.111,0.496311964,0.963832703,0.549095065,0.639510446,0.75,53551.32571,0.563253012,0.958333333,1.199629135,5.552618885,1.536190615,0.511766165,0.072011741,0.987882278,0.005205276,18_0,BHB TREAT 1.0
F04,T10,82789.79218,1628.235606,324.6709677,10079790.73,0.392420929,0.911450404,0.547739549,0.629471739,0.704545455,76020.67249,0.506024096,0.958333333,1.608327276,8.314035487,1.704898588,0.520047976,0.085903844,0.985376183,0.007404854,25_0,BHB TREAT 1.0
F04,T10,37803.7658,1055.244777,219.3929114,3110204.339,0.426617342,0.900141126,0.414656564,1.00139655,1.227272727,48559.72151,0.807228916,1.791666667,2.444512115,11.53018611,2.443929266,0.354228083,0.044133339,0.979668704,0.001961177,27_0,BHB TREAT 1.0
F04,T10,33851.94976,911.0428559,207.6093473,2635492.948,0.512526043,0.94600308,0.573593172,0.836202545,1.022727273,36792.07576,0.674698795,1.5,3.284254076,9.359295552,2.14867011,0.402765571,0.052464776,0.980368798,0.002767012,30_0,BHB TREAT 1.0
F04,T10,48886.11163,1134.577424,249.4869346,4573667.301,0.477229283,0.955365444,0.676790937,1.408588073,1.886363636,95582.56084,1.192771084,2.541666667,0.866152926,12.85238098,2.549077354,0.353418049,0.033354377,0.989664852,0.001121193,31_0,BHB TREAT 1.0
F04,T10,86957.36978,2063.612771,332.7424859,10850404.27,0.256601887,0.823803062,0.753457923,0.527684677,0.431818182,64277.27046,0.506024096,0.625,2.342911697,5.331392819,1.197211699,0.643817949,0.167220428,0.993904486,0.027984826,39_0,BHB TREAT 1.0
F04,T10,54118.19961,1251.869295,262.4984416,5327228.647,0.43394554,0.942094307,0.619479914,0.748385109,0.863636364,56122.89609,0.614457831,1.208333333,2.323431878,10.27264593,2.056353716,0.439186146,0.062611643,0.98282417,0.003938273,40_0,BHB TREAT 1.0
F04,T10,39014.6301,1031.121574,222.8788233,3260825.568,0.461123877,0.936450196,0.36722413,1.384552112,1.772727273,71271.20449,1.192771084,2.375,2.056903226,14.64711882,2.792100483,0.321684674,0.030040149,0.989814165,0.000908679,41_0,BHB TREAT 1.0
F04,T10,37294.51651,1024.333492,217.9101953,3047570.767,0.446654897,0.930473584,0.77070633,1.309071884,1.704545455,62355.02107,1.240963855,1.75,1.021336985,14.77164818,2.729756109,0.338297374,0.033093955,0.99305703,0.001101464,44_0,BHB TREAT 1.0
F04,T10,63060.3467,1321.059697,283.3565371,6700710.551,0.454068455,0.938037253,0.31266401,1.398454461,1.772727273,126388.1188,1.301204819,2.166666667,0.966020154,14.85144681,2.637020311,0.360596379,0.030289476,0.992792755,0.000923466,45_0,BHB TREAT 1.0
F04,T10,5972.696049,386.5334238,87.20477509,195317.8559,0.502349727,0.913667634,0.629705394,2.148553427,2.909090909,7635.958879,1.638554217,4.625,3.234270219,6.836156181,1.897685834,0.432394628,0.076642192,0.989387745,0.005905432,48_0,BHB TREAT 1.0
F04,T10,47695.78367,1213.487692,246.4308379,4407641.977,0.407023141,0.931786095,0.491415687,0.981928784,1.25,62566.53828,0.831325301,1.75,0.920543822,5.24849876,1.619036749,0.46836031,0.047198805,0.993114362,0.002241358,50_0,BHB TREAT 1.0
F04,T10,76574.55933,1489.542194,312.2463083,8966296.299,0.433699329,0.930925616,0.545537025,1.144355999,1.431818182,128927.7243,1.048192771,1.666666667,0.938094735,8.505840091,2.059163291,0.411689971,0.036609596,0.994788921,0.0013483,51_0,BHB TREAT 1.0
F04,T10,76841.01187,1459.168209,312.7890902,9013136.323,0.45351559,0.94169125,0.690011209,0.764968574,0.863636364,86886.66062,0.686746988,1.083333333,2.26997716,14.54616897,2.516673973,0.397327581,0.051126673,0.982568524,0.002625936,54_0,BHB TREAT 1.0
F04,T10,75911.93737,1429.584096,310.8923939,8850166.475,0.466767407,0.93473042,0.420231972,1.279998506,1.704545455,143930.712,1.060240964,2.416666667,1.334925055,10.65367407,2.303308264,0.378073742,0.038836089,0.987244739,0.001521755,8_0,BHB TREAT 1.0
F05,T10,41609.48786,1101.84412,230.1713392,3591491.829,0.430687154,0.923506978,0.630403109,1.068818221,1.255319149,59077.85836,0.873563218,2,2.717087728,15.1645782,2.848244913,0.31714228,0.037849281,0.979193923,0.001442141,13_0,BHB TREAT 0.5
F05,T10,41328.47792,1049.446392,229.3927907,3555170.582,0.471561953,0.938983551,0.558631431,0.900676229,1.063829787,49832.61441,0.689655172,1.75,1.808410909,7.964676682,2.064625078,0.393948935,0.050257166,0.983329845,0.002546625,26_0,BHB TREAT 0.5
F05,T10,7106.874011,416.2500405,95.1249338,253515.345,0.515442118,0.944678645,0.688412481,1.473057443,1.787234043,7017.645658,1.08045977,3.208333333,3.870064408,5.114170914,1.740907239,0.417115524,0.05644554,0.988154902,0.003207337,33_0,BHB TREAT 0.5
F05,T10,105618.1456,1630.124946,366.7113301,14524264,0.499466788,0.965731984,0.647663181,1.110874048,1.29787234,183393.0857,1.011494253,1.666666667,3.424307499,10.96261457,2.26670152,0.391869789,0.037425976,0.9930326,0.001409316,34_0,BHB TREAT 0.5
F05,T10,97904.27975,1676.102085,353.0660003,12962502.17,0.43793596,0.921730873,0.379970088,0.943680424,1.127659574,140107.2889,0.83908046,1.5,2.08637473,11.94759418,2.404837796,0.376085095,0.038432417,0.988058854,0.001486834,60_0,BHB TREAT 0.5
F06,T10,62555.77658,1314.10181,282.220638,6620449.19,0.455217823,0.948458728,0.564071945,1.030746985,1.274509804,92511.60343,0.882978723,1.740740741,0.686735374,7.397315249,1.950851771,0.412441599,0.039808354,0.992218674,0.001597619,13_0,BHB TREAT 0.5
F06,T10,36790.72626,1025.383223,216.433379,2986027.95,0.439719586,0.942389133,0.644977559,0.655022407,0.705882353,31323.17152,0.595744681,0.925925926,0.914551782,5.910101945,1.473566695,0.556268645,0.08545255,0.992880968,0.007321267,24_0,BHB TREAT 0.5
F06,T10,30244.83231,851.917081,196.2368888,2225681.923,0.523680489,0.958772147,0.331693816,0.340609818,0.411764706,13151.96689,0.244680851,0.740740741,0.409940973,0.316758797,0.262618826,0.873787036,0.320691058,0.986713002,0.102897721,33_0,BHB TREAT 0.5
F06,T10,24339.98418,822.8153812,176.0415587,1606818.282,0.451778285,0.922419144,0.383670735,1.730571889,2.117647059,48613.49492,1.329787234,3.444444444,3.08807676,25.15753348,3.785779055,0.243275741,0.028319685,0.979509076,0.000809683,42_0,BHB TREAT 0.5
F06,T10,38751.29701,1044.727754,222.1253785,3227867.443,0.44615919,0.933934781,0.291440058,0.972679249,1.215686275,49458.79448,0.776595745,1.888888889,0.72655739,2.659487441,1.144129623,0.559418814,0.061662596,0.993808596,0.003824197,48_0,BHB TREAT 0.5
F06,T10,9394.206556,531.9124303,109.366701,385280.0172,0.417243606,0.889857428,0.703401307,1.09167217,1.333333333,7663.538631,0.914893617,1.925925926,5.399072003,22.02876751,3.49550942,0.267144414,0.032294777,0.980479172,0.001047826,51_0,BHB TREAT 0.5
F06,T10,10451.69818,633.0389789,115.3582049,452133.4274,0.327744807,0.840479127,0.84651985,1.284899732,1.68627451,9505.688216,1.053191489,2.527777778,2.429486856,13.64668891,2.686522301,0.326313366,0.039428877,0.983816917,0.001568723,53_0,BHB TREAT 0.5
F06,T10,50158.84492,1178.684944,252.7137212,4753435.63,0.453692833,0.922033364,0.404178917,0.705449255,0.843137255,48919.37861,0.574468085,1.222222222,2.610422139,11.12492794,2.257253112,0.40007963,0.051535329,0.981324654,0.002672456,58_0,BHB TREAT 0.5
F07,T10,50284.40255,1525.509593,253.02982,4771294.997,0.271527157,0.79383436,0.722535717,1.05354416,1.25,64089.19833,0.890243902,1.869565217,1.833022659,17.2740837,2.931219527,0.328608804,0.037315603,0.979298919,0.001401875,10_0,CytoMix20
F07,T10,87841.21234,1652.401261,334.429223,11016250.65,0.404275246,0.899455393,0.615795588,0.843137516,0.818181818,109259.6613,0.804878049,1,1.096071264,7.757842154,1.598075889,0.551333329,0.087711799,0.995241594,0.007711992,11_0,CytoMix20
F07,T10,75016.65685,1568.265073,309.053675,8694065.056,0.383291007,0.90447415,0.654737958,0.63244646,0.681818182,68811.43975,0.56097561,0.869565217,1.716969421,6.946236485,1.441903064,0.589415178,0.115735726,0.988976014,0.013414328,12_0,CytoMix20
F07,T10,37580.20562,1111.793826,218.7432374,3082655.939,0.38205026,0.913343989,0.60762632,0.770796256,0.931818182,36059.39044,0.597560976,1.52173913,1.316896116,2.449182742,1.059817081,0.585009415,0.082417315,0.989369661,0.006829344,14_0,CytoMix20
F07,T10,25889.04823,955.7228413,181.5570433,1762627.145,0.356173839,0.852020738,0.706031368,0.908442493,1.113636364,25710.73943,0.719512195,1.739130435,2.171944675,4.74895375,1.577305087,0.464799376,0.058093731,0.987555743,0.003395614,17_0,CytoMix20
F07,T10,31270.86954,1013.496576,199.537735,2339894.43,0.382565013,0.868793379,0.462866628,0.790291797,0.931818182,29692.84341,0.609756098,1.47826087,3.033365034,7.040866564,1.745715457,0.471101817,0.06467786,0.982337349,0.004210697,18_0,CytoMix20
